              1		         1		         1		         1		         1		         1		         1		         1		         1		         1		         1		         1		         1		         1		         1		         1
    1635349280	    1948284276      1701650533      1651862645               0	    1852011109      1701650533      1651862645               0	    1852011109      1701650533      1651862645               0	    1852011109      1701650533      1651862645
    1886547830	     543975783      1734702112      1830839922               0	    1634952563      1734702112      1830839922               0	    1634952563      1734702112      1830839922               0	    1634952563      1734702112      1830839922
    1768188270	    1970037024      1702065184      1768843113               0	     740319587      1702065184      1768843113               0	     740319587      1702065184      1768843113               0	     740319587      1702065184      1768843113
    1730179941	    1852796448      1701274995      1819042080               0	    1751737718      1701274995      1819042080               0	    1751737718      1701274995      1819042080               0	    1751737718      1701274995      1819042080
    1668641381	    1835606134      1952543520      1885693029               0	    1768843040      1952543520      1885693029               0	    1768843040      1952543520      1885693029               0	    1768843040      1952543520      1885693029
     543387501	    1634888053      1987013749       544434548               0	    1634607205      1987013749       544434548               0	    1634607205      1987013749       544434548               0	    1634607205      1987013749       544434548
    1836412521	    1931506529      1953522036       543255909               0	    2019910517      1953522036       543255909               0	    2019910517      1953522036       543255909               0	    2019910517      1953522036       543255909
    1667331177	    1734964340       773871209      1948279157               0	    1953066862       773871209      1948279157               0	    1953066862       773871209      1948279157               0	    1953066862       773871209      1948279157
    1869509408	    1769156128      1986096501      1735746862               0	     544500077      1986096501      1735746862               0	     544500077      1986096501      1735746862               0	     544500077      1986096501      1735746862
    1634624544	    1131569523      1931502447       541683232            3616	    1696624486      1931502447       541683232            3616	    1696624486      1931502447       541683232            3616	    1696624486      1931502447       541683232
             0	             0               0               0               1	             0               0               0               1	             0               0               0               1	             0               0               0
             0	             0               0               0               1	             0               0               0               1	             0               0               0               1	             0               0               0
    1684108385	     544432487      1853056355      1953854064      1768777070	     540422446      1853056355      1953854064      1768777070	     540422446      1853056355      1953854064      1768777070	     540422446      1853056355      1953854064
     543780468	    1769239657      1952806005      1769156128      1953852716	     859207712      1952806005      1769156128      1953852716	     859207712      1952806005      1769156128      1953852716	     859207712      1952806005      1769156128
    1701278313	    1932402768      1701978240      1348824172       544433517	    1936548204      1701978240      1348824172       544433517	    1936548204      1701978240      1348824172       544433517	    1936548204      1701978240      1348824172
    1954119680	    1918985587               0      1701737573       543975778	    1818587680               0      1701737573       543975778	    1818587680               0      1701737573       543975778	    1818587680               0      1701737573
             0	    1701737504               0      1936815461      1701998368	    1869488199               0      1936815461      1701998368	    1869488199               0      1936815461      1701998368	    1869488199               0      1936815461
             0	    1633886323               0       544239475      1987013749	    1347756148               0       544239475      1987013749	    1347756148               0       544239475      1987013749	    1347756148               0       544239475
             0	    1701650533               0      1969582693      1953522036	    1751215648               0      1969582693      1953522036	    1751215648               0      1969582693      1953522036	    1751215648               0      1969582693
             0	    1734702112               0       773869682       544106850	    1869488195               0       773869682       544106850	    1869488195               0       773869682       544106850	    1869488195               0       773869682
             0	    1702065184               0      1634038629      1747722350	    1347756134               0      1634038629      1747722350	    1347756134               0      1634038629      1747722350	    1347756134               0      1634038629
             0	    1701274995               0      1853104244      1700995184	    1869750322               0      1853104244      1700995184	    1869750322               0      1853104244      1700995184	    1869750322               0      1853104244
             0	    1952543520               0      1970434153      1701604453	     892739659               0      1970434153      1701604453	     892739659               0      1970434153      1701604453	     892739659               0      1970434153
             0	    1987013749               0      1932402753      1853121907	    1110319177               0      1932402753      1853121907	    1110319177               0      1932402753      1853121907	    1110319177               0      1932402753
             0	    1953522036               0      1701733729      1903519008	    1836084325               0      1701733729      1903519008	    1836084325               0      1701733729      1903519008	    1836084325               0      1701733729
             0	     773871209               0      1847619695      1986358377	    1835363956               0      1847619695      1986358377	    1835363956               0      1847619695      1986358377	    1835363956               0      1847619695
             0	    1986096501               0      1937073522      1948282981	    1768843040               0      1937073522      1948282981	    1768843040               0      1937073522      1948282981	    1768843040               0      1937073522
          1136	    1931502447            5720      1697390708      1684349041	    1885434465            5720      1697390708      1684349041	    1885434465            5720      1697390708      1684349041	    1885434465            5720      1697390708
             1	             0               1               0               0	             0               1               0               0	             0               1               0               0	             0               1               0
             1	             0		         1               0               0	             0		         1               0               0	             0		         1               0               0	             0		         1               0
    1751477356	    1853056355      1918985587      1869771887      1969845024	    1819043180      1918985587      1869771887      1969845024	    1819043180      1918985587      1869771887      1969845024	    1819043180      1918985587      1869771887
    1864398703	    1952806005      1701737504      1914729317      1853189731	    1769172256      1701737504      1914729317      1853189731	    1769172256      1701737504      1914729317      1853189731	    1769172256      1701737504      1914729317
    1919706144	    1701978240      1651269998      1679844213       773871205	    1718579744      1651269998      1679844213       773871205	    1718579744      1651269998      1679844213       773871205	    1718579744      1651269998      1679844213
    1131575664	             0      1684632608      1920169331      1937008994	    1952998688      1684632608      1920169331      1937008994	    1952998688      1684632608      1920169331      1937008994	    1952998688      1684632608      1920169331
    1953458034	             0      1818324850       543588352      1970042221	    1397312836      1818324850       543588352      1970042221	    1397312836      1818324850       543588352      1970042221	    1397312836      1818324850       543588352
    1634756729	             0      1701147680               0       543256180	     543257187      1701147680               0       543256180	     543257187      1701147680               0       543256180	     543257187      1701147680               0
     544367984	             0      1852400232               0      1696622960	    1751741541      1852400232               0      1696622960	    1751741541      1852400232               0      1696622960	    1751741541      1852400232               0
    1919251301	             0       773867125               0      1937075488	    1668576626       773867125               0      1937075488	    1668576626       773867125               0      1937075488	    1668576626       773867125               0
    1853125408	             0      1935893792               0      1886546285	    1696624486      1935893792               0      1886546285	    1696624486      1935893792               0      1886546285	    1696624486      1935893792               0
    1634607209	             0      1668247158               0      1769152617	     544499813      1668247158               0      1769152617	     544499813      1668247158               0      1769152617	     544499813      1668247158               0
    1836085106	             0      1634495593               0      1847617121	     544044396      1634495593               0      1847617121	     544044396      1634495593               0      1847617121	     544044396      1634495593               0
    1952542324	             0      1931504997               0      1969449314	    1953067122      1931504997               0      1969449314	    1953067122      1931504997               0      1969449314	    1953067122      1931504997               0
     544235890	             0      1953854240               0      1970479215	    1868785011      1953854240               0      1970479215	    1868785011      1953854240               0      1970479215	    1868785011      1953854240               0
    1948282726	             0      1768169574               0      1919117600	    1936683635      1768169574               0      1919117600	    1936683635      1768169574               0      1919117600	    1936683635      1768169574               0
     544499813	             0      1701603699               0      1819632500	     543780384      1701603699               0      1819632500	     543780384      1701603699               0      1819632500	     543780384      1701603699               0
     543780454	          5720       543978851            1680      1970479205	    1952998688       543978851            1680      1970479205	    1952998688       543978851            1680      1970479205	    1952998688       543978851            1680
             0	             1               0               1               0	             0               0               1               0	             0               0               1               0	             0               0               1
             0	             1               0		         1               0	             0               0		         1               0	             0               0		         1               0	             0               0		         1
    1869770081	    1751477356      1953854240      1751477356      1948284268	    1196447008      1953854240      1751477356      1948284268	    1196447008      1953854240      1751477356      1948284268	    1196447008      1953854240      1751477356
    1953066862	    1864398703      1633970544      1864398703      1953655139	    1886547830      1633970544      1864398703      1953655139	    1886547830      1633970544      1864398703      1953655139	    1886547830      1633970544      1864398703
     538994040	    1919706144      1769169769      1919706144      1702043760	    1701060724      1769169769      1919706144      1702043760	    1701060724      1769169769      1919706144      1702043760	    1701060724      1769169769      1919706144
    1667785070	    1131575664      1852255776      1131575664      1869837669	    1864393059      1852255776      1131575664      1869837669	    1864393059      1852255776      1131575664      1869837669	    1864393059      1852255776      1131575664
    1734680686	    1953458034      1348824172      1953458034      1919230051	    1751737718      1348824172      1953458034      1919230051	    1751737718      1348824172      1953458034      1919230051	    1751737718      1348824172      1953458034
    1870094692	    1634756729      1701737573      1634756729      1969383788	    1696620832      1701737573      1634756729      1969383788	    1696620832      1701737573      1634756729      1969383788	    1696620832      1701737573      1634756729
    1635349280	     544367984      1936815461       544367984      1767972931	    1735550305      1936815461       544367984      1767972931	    1735550305      1936815461       544367984      1767972931	    1735550305      1936815461       544367984
    1886547830	    1919251301       543516517      1919251301      1970430309	    1948282981       543516517      1919251301      1970430309	    1948282981       543516517      1919251301      1970430309	    1948282981       543516517      1919251301
    1768188270	    1853125408      1937006963      1853125408       991970933	    1919315826      1937006963      1853125408       991970933	    1919315826      1937006963      1853125408       991970933	    1919315826      1937006963      1853125408
    1730179941	    1634607209       740322917      1634607209      1935893792	    1835101795       740322917      1634607209      1935893792	    1835101795       740322917      1634607209      1935893792	    1835101795       740322917      1634607209
    1668641381	    1836085106      1904214016      1836085106      1768169584	    1697521748      1904214016      1836085106      1768169584	    1697521748      1904214016      1836085106      1768169584	    1697521748      1904214016      1836085106
     543387501	    1952542324               0      1952542324      1970435443	    1751741216               0      1952542324      1970435443	    1751741216               0      1952542324      1970435443	    1751741216               0      1952542324
    1836412521	     544235890               0       544235890       773870964	    1885433957               0       544235890       773870964	    1885433957               0       544235890       773870964	    1885433957               0       544235890
    1667331177	    1948282726               0      1948282726       544629106	    1914728562               0      1948282726       544629106	    1914728562               0      1948282726       544629106	    1914728562               0      1948282726
    1869509408	     544499813               0       544499813      1769304864	    1702061422               0       544499813      1769304864	    1702061422               0       544499813      1769304864	    1702061422               0       544499813
    1634624544	     543780454             840       543780454      1953066595	    1953701985             840       543780454      1953066595	    1953701985             840       543780454      1953066595	    1953701985             840       543780454
             0	             0               1               0               0	             0               1               0               0	             0               1               0               0	             0               1               0
             0	             0		         1               0               0	             0		         1               0               0	             0		         1               0               0	             0		         1               0
    1684108385	    1869770081      1918985587      1869770081      1768191342	     544235890      1918985587      1869770081      1768191342	     544235890      1918985587      1869770081      1768191342	     544235890      1918985587      1869770081
     543780468	    1953066862      1701737504      1953066862      1948281961	    1634495589      1701737504      1953066862      1948281961	    1634495589      1701737504      1953066862      1948281961	    1634495589      1701737504      1953066862
    1701278313	     538994040      1651269998       538994040      1650815599	    1814061426      1651269998       538994040      1650815599	    1814061426      1651269998       538994040      1650815599	    1814061426      1651269998       538994040
    1954119680	    1667785070      1684632608      1667785070       773869672	    1667787124      1684632608      1667785070       773869672	    1667787124      1684632608      1667785070       773869672	    1667787124      1684632608      1667785070
             0	    1734680686      1818324850      1734680686      1634952556	    1701016693      1818324850      1734680686      1634952556	    1701016693      1818324850      1734680686      1634952556	    1701016693      1818324850      1734680686
             0	    1870094692      1701147680      1870094692      1819636512	    1919230052      1701147680      1870094692      1819636512	    1919230052      1701147680      1870094692      1819636512	    1919230052      1701147680      1870094692
             0	    1635349280      1852400232      1635349280      1685023855	    1702258028      1852400232      1635349280      1685023855	    1702258028      1852400232      1635349280      1685023855	    1702258028      1852400232      1635349280
             0	    1886547830       773867125      1886547830      1915625549	    1869636964       773867125      1886547830      1915625549	    1869636964       773867125      1886547830      1915625549	    1869636964       773867125      1886547830
             0	    1768188270      1935893792      1768188270      1634034533	     544568169      1935893792      1768188270      1634034533	     544568169      1935893792      1768188270      1634034533	     544568169      1935893792      1768188270
             0	    1730179941      1668247158      1730179941      1851880224	    1852252230      1668247158      1730179941      1851880224	    1852252230      1668247158      1730179941      1851880224	    1852252230      1668247158      1730179941
             0	    1668641381      1634495593      1668641381      1986360180	    1346847020      1634495593      1668641381      1986360180	    1346847020      1634495593      1668641381      1986360180	    1346847020      1634495593      1668641381
             0	     543387501      1931504997       543387501      1768060268	     543324448      1931504997       543387501      1768060268	     543324448      1931504997       543387501      1768060268	     543324448      1931504997       543387501
             0	    1836412521      1953854240      1836412521      1970085997	    1936224119      1953854240      1836412521      1970085997	    1936224119      1953854240      1836412521      1970085997	    1936224119      1953854240      1836412521
             0	    1667331177      1768169574      1667331177      1869376617	    1768843040      1768169574      1667331177      1869376617	    1768843040      1768169574      1667331177      1869376617	    1768843040      1768169574      1667331177
             0	    1869509408      1701603699      1869509408      1931502697	    1629515109      1701603699      1869509408      1931502697	    1629515109      1701603699      1869509408      1931502697	    1629515109      1701603699      1869509408
          1136	    1634624544       543978851      1634624544      1634545184	    1953001316       543978851      1634624544      1634545184	    1953001316       543978851      1634624544      1634545184	    1953001316       543978851      1634624544
             1	             0               0               0               0	             0               0               0               0	             0               0               0               0	             0               0               0
             1	             0               0               0               0	             0               0               0               0	             0               0               0               0	             0               0               0
    1986360180	    1684108385      1953854240      1684108385      1348824172	     544171552      1953854240      1684108385      1348824172	     544171552      1953854240      1684108385      1348824172	     544171552      1953854240      1684108385
    1768060268	     543780468      1633970544       543780468      1701737573	    2147483648      1633970544       543780468      1701737573	    2147483648      1633970544       543780468      1701737573	    2147483648      1633970544       543780468
    1970085989	    1701278313      1769169769      1701278313      1936815461	             0      1769169769      1701278313      1936815461	             0      1769169769      1701278313      1936815461	             0      1769169769      1701278313
    1818850350	    1954119680      1852255776      1954119680       544568352	             0      1852255776      1954119680       544568352	             0      1852255776      1954119680       544568352	             0      1852255776      1954119680
     541156718	             0      1348824172               0      1852141941	             0      1348824172               0      1852141941	             0      1348824172               0      1852141941	             0      1348824172               0
    1700884000	             0      1701737573               0      1697521744	             0      1701737573               0      1697521744	             0      1701737573               0      1697521744	             0      1701737573               0
    1952803948	             0      1936815461               0      1701604453	             0      1936815461               0      1701604453	             0      1936815461               0      1701604453	             0      1936815461               0
    1970479213	             0       543516517               0      1853121907	             0       543516517               0      1853121907	             0       543516517               0      1853121907	             0       543516517               0
    1702131059	             0      1937006963               0      1903519008	             0      1937006963               0      1903519008	             0      1937006963               0      1903519008	             0      1937006963               0
     740319849	             0       740322917               0      1751212649	             0       740322917               0      1751212649	             0       740322917               0      1751212649	             0       740322917               0
    1650814564	             0      1904214016               0      1952542324	             0      1904214016               0      1952542324	             0      1904214016               0      1952542324	             0      1904214016               0
    1970086003	             0               0               0      2147483648	             0               0               0      2147483648	             0               0               0      2147483648	             0               0               0
    1701085184	             0               0               0               0	             0               0               0               0	             0               0               0               0	             0               0               0
             0	             0               0               0               0	             0               0               0               0	             0               0               0               0	             0               0               0
             0	             0               0               0               0	             0               0               0               0	             0               0               0               0	             0               0               0
           400	          1136             840            1136            2400	          3616             840            1136            2400	          3616             840            1136            2400	          3616             840            1136
             1	             1               1               1               1	             1               1               1               1	             1               1               1               1	             1               1               1
